countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,product,commodity_id,unit,priceflag,pricetype,currency,mp_price,usdprice,year,Unit_Weight,Price_Norm,Staple_Type
NGA,2019-02-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,KG,actual,Retail,NGN,99.0,0.32,2019,1.0,99.0,Maize (All variants)
NGA,2019-02-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16175.0,52.9,2019,,97.375,Rice (All variants)
NGA,2019-02-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,25700.0,84.06,2019,,95.75,Rice (All variants)
NGA,2019-02-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,686.0,2.24,2019,,94.125,Rice (All variants)
NGA,2019-02-15,Borno,Maiduguri,Monday,2397,11.83,13.15,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.92,2019,,92.5,Rice (All variants)
NGA,2019-02-15,Borno,Maiduguri,Monday,2397,11.83,13.15,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,675.0,2.21,2019,,90.875,Rice (All variants)
NGA,2019-02-15,Borno,Maiduguri,Tashan Bama,2398,11.81,13.18,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.92,2019,,89.25,Rice (All variants)
NGA,2019-02-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7750.0,25.35,2019,,87.625,Maize (All variants)
NGA,2019-02-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (white),67,KG,actual,Retail,NGN,86.0,0.28,2019,1.0,86.0,Maize (All variants)
NGA,2019-02-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (yellow),136,KG,actual,Retail,NGN,86.0,0.28,2019,1.0,86.0,Maize (All variants)
NGA,2019-02-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1000.0,3.27,2019,,85.404,Rice (All variants)
NGA,2019-02-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,25000.0,81.77,2019,,84.80799999999999,Rice (All variants)
NGA,2019-02-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,694.0,2.27,2019,,84.212,Rice (All variants)
NGA,2019-02-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,8125.0,26.57,2019,,83.616,Maize (All variants)
NGA,2019-02-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,KG,actual,Retail,NGN,83.02,0.27,2019,1.0,83.02,Maize (All variants)
NGA,2019-02-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (yellow),136,KG,actual,Retail,NGN,85.58,0.28,2019,1.0,85.58,Maize (All variants)
NGA,2019-02-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (white),67,KG,actual,Retail,NGN,96.08,0.31,2019,1.0,96.08,Maize (All variants)
NGA,2019-02-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,8125.0,26.57,2019,,95.69,Maize (All variants)
NGA,2019-02-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,700.0,2.29,2019,,95.3,Rice (All variants)
NGA,2019-02-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,14675.0,48.0,2019,,94.91,Rice (All variants)
NGA,2019-02-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,26500.0,86.67,2019,,94.52,Rice (All variants)
NGA,2019-02-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,554.0,1.81,2019,,94.13,Rice (All variants)
NGA,2019-02-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7253.33,23.72,2019,,93.74,Maize (All variants)
NGA,2019-02-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,929.0,3.04,2019,,93.35,Rice (All variants)
NGA,2019-02-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,15925.0,52.09,2019,,92.96000000000001,Rice (All variants)
NGA,2019-02-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,967.0,3.16,2019,,92.57000000000001,Rice (All variants)
NGA,2019-02-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,14990.0,49.03,2019,,92.18,Rice (All variants)
NGA,2019-02-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,27665.0,90.48,2019,,91.79,Rice (All variants)
NGA,2019-02-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,8290.0,27.11,2019,,91.4,Maize (All variants)
NGA,2019-02-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,8265.0,27.03,2019,,91.01,Maize (All variants)
NGA,2019-02-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,890.0,2.91,2019,,90.62,Rice (All variants)
NGA,2019-02-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,8745.0,28.6,2019,,90.23,Maize (All variants)
NGA,2019-02-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,KG,actual,Retail,NGN,89.84,0.29,2019,1.0,89.84,Maize (All variants)
NGA,2019-02-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,KG,actual,Retail,NGN,89.84,0.29,2019,1.0,89.84,Maize (All variants)
NGA,2019-02-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,703.0,2.3,2019,,95.81,Rice (All variants)
NGA,2019-02-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,13650.0,44.64,2019,,101.78,Rice (All variants)
NGA,2019-02-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,547.0,1.79,2019,,107.75,Rice (All variants)
NGA,2019-02-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,KG,actual,Retail,NGN,113.72,0.37,2019,1.0,113.72,Maize (All variants)
NGA,2019-02-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,KG,actual,Retail,NGN,138.43,0.45,2019,1.0,138.43,Maize (All variants)
NGA,2019-02-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,9250.0,30.25,2019,,132.39000000000001,Maize (All variants)
